title,price,datetime,nb_rooms,nb_baths,surface_area,link,city_name,equipements
appartement Agadir  133m**2,305347,2024-12-22 13:18:41,2,2,133,https://example.com/property8844,Marrakech,Meubles/Ascenseur
appartement Casablanca  197m**2,340903,2024-11-15 19:50:26,3,2,197,https://example.com/property8845,Rabat,Garage/Jardin
appartement Agadir  84m**2,118575,2024-12-04 17:31:16,1,1,84,https://example.com/property8846,Agadir,Balcon/Meubles
appartement Marrakech  149m**2,303519,2024-11-17 23:29:54,4,4,149,https://example.com/property8847,Casablanca,Piscine/Garage
appartement Rabat  180m**2,66941,2024-11-04 20:23:07,5,3,180,https://example.com/property8848,Meknès,Balcon/Meubles
appartement Meknès  130m**2,242925,2024-11-11 00:57:45,3,1,130,https://example.com/property8849,Marrakech,Jardin/Garage
appartement Tanger  132m**2,302781,2024-12-24 04:38:23,1,1,132,https://example.com/property8850,Rabat,Garage/Jardin
appartement Casablanca  88m**2,177531,2024-12-02 17:29:48,3,1,88,https://example.com/property8851,Tanger,Balcon/Ascenseur
appartement Casablanca  252m**2,116579,2024-12-10 15:38:53,1,1,252,https://example.com/property8852,Marrakech,Balcon/Ascenseur
appartement Casablanca  140m**2,181194,2024-12-08 19:15:13,4,2,140,https://example.com/property8853,Agadir,Ascenseur
appartement Casablanca  189m**2,130374,2024-12-11 16:11:13,4,3,189,https://example.com/property8854,Tanger,Balcon/Ascenseur
appartement Fès  220m**2,286231,2024-11-14 17:26:18,2,1,220,https://example.com/property8855,Fès,Meubles/Ascenseur
appartement Meknès  184m**2,441993,2024-11-14 12:35:04,2,2,184,https://example.com/property8856,Tanger,Jardin/Piscine
appartement Fès  145m**2,231204,2024-12-17 17:33:46,3,2,145,https://example.com/property8857,Rabat,Piscine/Garage
appartement Rabat  132m**2,285125,2024-12-26 08:57:58,2,1,132,https://example.com/property8858,Meknès,Vue mer/Ascenseur
appartement Marrakech  77m**2,348884,2024-12-19 20:33:23,4,2,77,https://example.com/property8859,Rabat,Balcon/Ascenseur
appartement Rabat  215m**2,195437,2024-12-27 12:07:34,1,1,215,https://example.com/property8860,Tanger,Piscine/Garage
appartement Fès  168m**2,203938,2024-11-23 14:07:13,2,1,168,https://example.com/property8861,Marrakech,Piscine/Garage
appartement Casablanca  258m**2,231701,2024-12-05 13:42:04,2,1,258,https://example.com/property8862,Marrakech,Piscine/Garage
appartement Marrakech  150m**2,231096,2024-11-06 00:53:33,2,2,150,https://example.com/property8863,Meknès,Jardin/Piscine
appartement Casablanca  137m**2,128188,2024-11-10 02:08:50,3,1,137,https://example.com/property8864,Casablanca,Garage/Jardin
appartement Meknès  265m**2,309476,2024-12-03 21:22:19,4,4,265,https://example.com/property8865,Agadir,Piscine/Sauna/Garage
appartement Fès  225m**2,370916,2024-12-18 11:19:19,1,1,225,https://example.com/property8866,Agadir,Piscine/Sauna/Garage
appartement Fès  110m**2,336760,2024-12-22 12:34:15,2,2,110,https://example.com/property8867,Meknès,Piscine/Sauna/Garage
appartement Fès  102m**2,268157,2024-11-11 03:44:44,1,1,102,https://example.com/property8868,Marrakech,Meubles/Ascenseur
appartement Marrakech  40m**2,335249,2024-11-19 09:02:18,2,1,40,https://example.com/property8869,Meknès,Jardin/Garage
appartement Marrakech  160m**2,274264,2024-12-10 07:55:18,1,1,160,https://example.com/property8870,Casablanca,Piscine/Sauna/Garage
appartement Tanger  59m**2,143100,2024-12-08 18:07:18,4,1,59,https://example.com/property8871,Meknès,Ascenseur
appartement Rabat  115m**2,143757,2024-11-05 12:17:45,2,1,115,https://example.com/property8872,Agadir,Garage/Jardin
appartement Fès  147m**2,199142,2024-12-04 05:33:39,4,1,147,https://example.com/property8873,Rabat,Piscine/Sauna/Garage
appartement Agadir  108m**2,210702,2024-11-17 20:28:18,4,3,108,https://example.com/property8874,Agadir,Balcon/Meubles
appartement Casablanca  189m**2,263175,2024-12-18 19:36:12,2,2,189,https://example.com/property8875,Fès,Garage/Jardin
appartement Casablanca  40m**2,211377,2024-11-09 05:32:44,4,3,40,https://example.com/property8876,Agadir,Piscine/Sauna/Garage
appartement Marrakech  120m**2,384613,2024-11-20 09:23:19,4,4,120,https://example.com/property8877,Agadir,Piscine/Jardin/Spa
appartement Agadir  208m**2,239465,2024-12-01 12:08:19,3,1,208,https://example.com/property8878,Marrakech,Balcon/Meubles
appartement Marrakech  155m**2,199974,2024-11-21 12:54:22,3,3,155,https://example.com/property8879,Meknès,Balcon/Meubles
appartement Casablanca  175m**2,344417,2024-12-22 18:24:34,2,1,175,https://example.com/property8880,Rabat,Jardin/Garage
appartement Fès  184m**2,286149,2024-11-05 05:41:14,2,2,184,https://example.com/property8881,Agadir,Balcon/Meubles
appartement Fès  115m**2,323694,2024-12-13 20:36:43,1,1,115,https://example.com/property8882,Tanger,Ascenseur/Balcon
appartement Marrakech  218m**2,158713,2024-11-04 12:42:28,2,1,218,https://example.com/property8883,Casablanca,Jardin/Piscine
appartement Marrakech  139m**2,183905,2024-12-30 23:29:36,3,1,139,https://example.com/property8884,Meknès,Jardin/Garage
appartement Rabat  45m**2,218547,2024-11-17 06:47:11,1,1,45,https://example.com/property8885,Agadir,Piscine/Jardin/Spa
appartement Fès  188m**2,192669,2024-11-23 20:52:06,3,1,188,https://example.com/property8886,Rabat,Jardin/Piscine
appartement Marrakech  112m**2,159065,2024-12-07 01:28:22,3,2,112,https://example.com/property8887,Agadir,Piscine/Jardin/Spa
appartement Casablanca  202m**2,287261,2024-12-28 16:56:38,2,2,202,https://example.com/property8888,Marrakech,Piscine/Jardin/Spa
appartement Casablanca  151m**2,276866,2024-11-17 18:51:25,3,2,151,https://example.com/property8889,Marrakech,Jardin/Garage
appartement Tanger  117m**2,221562,2024-11-30 01:08:08,2,2,117,https://example.com/property8890,Fès,Piscine/Garage
appartement Meknès  176m**2,319469,2024-11-12 11:42:49,1,1,176,https://example.com/property8891,Agadir,Jardin/Piscine
appartement Rabat  182m**2,314418,2024-11-13 01:03:41,2,1,182,https://example.com/property8892,Meknès,Piscine/Garage
appartement Meknès  160m**2,331728,2024-11-10 17:11:14,2,2,160,https://example.com/property8893,Rabat,Vue mer/Ascenseur
appartement Tanger  190m**2,408275,2024-11-16 20:02:12,3,2,190,https://example.com/property8894,Meknès,Balcon/Meubles
appartement Meknès  131m**2,337557,2024-12-02 11:35:32,2,2,131,https://example.com/property8895,Marrakech,Jardin/Piscine
appartement Fès  250m**2,261493,2024-11-14 23:51:12,2,2,250,https://example.com/property8896,Fès,Ascenseur/Balcon
appartement Casablanca  113m**2,279306,2024-12-29 22:50:22,2,2,113,https://example.com/property8897,Marrakech,Jardin/Garage
appartement Rabat  203m**2,389485,2024-12-31 04:17:33,2,1,203,https://example.com/property8898,Casablanca,Jardin/Garage
appartement Tanger  145m**2,143501,2024-11-27 15:41:59,3,1,145,https://example.com/property8899,Agadir,Piscine/Garage
appartement Rabat  119m**2,379948,2024-11-14 08:41:58,2,2,119,https://example.com/property8900,Tanger,Meubles/Ascenseur
appartement Agadir  123m**2,291765,2024-12-21 03:16:56,2,2,123,https://example.com/property8901,Marrakech,Piscine/Sauna/Garage
appartement Agadir  133m**2,268657,2024-11-22 00:56:00,2,1,133,https://example.com/property8902,Rabat,Meubles/Ascenseur
appartement Rabat  183m**2,187100,2024-11-03 09:33:00,2,2,183,https://example.com/property8903,Agadir,Balcon/Ascenseur
appartement Fès  204m**2,226868,2024-11-05 12:37:07,4,4,204,https://example.com/property8904,Marrakech,Piscine/Sauna/Garage
appartement Agadir  155m**2,225407,2024-12-29 07:39:23,5,4,155,https://example.com/property8905,Rabat,Jardin/Garage
appartement Meknès  175m**2,231310,2024-12-24 22:10:56,1,1,175,https://example.com/property8906,Marrakech,Piscine/Jardin/Spa
appartement Fès  146m**2,307515,2024-11-25 08:06:15,1,1,146,https://example.com/property8907,Meknès,Ascenseur
appartement Marrakech  98m**2,136896,2024-11-23 18:11:28,2,1,98,https://example.com/property8908,Fès,Piscine/Sauna/Garage
appartement Marrakech  168m**2,281990,2024-11-13 17:30:20,3,2,168,https://example.com/property8909,Rabat,Meubles/Ascenseur
appartement Fès  190m**2,203159,2024-12-01 08:37:47,3,2,190,https://example.com/property8910,Fès,Jardin/Piscine
appartement Tanger  86m**2,322930,2024-11-03 18:13:16,1,1,86,https://example.com/property8911,Casablanca,Vue mer/Ascenseur
appartement Casablanca  105m**2,425478,2024-12-11 22:36:27,1,1,105,https://example.com/property8912,Tanger,Jardin/Piscine
appartement Agadir  203m**2,70776,2024-11-04 13:36:05,2,1,203,https://example.com/property8913,Agadir,Piscine/Jardin/Spa
appartement Agadir  225m**2,274215,2024-12-22 15:44:38,3,3,225,https://example.com/property8914,Meknès,Vue mer/Ascenseur
appartement Tanger  153m**2,352732,2024-11-15 06:36:48,3,2,153,https://example.com/property8915,Fès,Piscine/Garage
appartement Meknès  128m**2,152397,2024-12-09 14:35:58,2,2,128,https://example.com/property8916,Fès,Jardin/Piscine
appartement Agadir  169m**2,232792,2024-11-08 09:51:49,4,1,169,https://example.com/property8917,Fès,Jardin/Garage
appartement Tanger  158m**2,155570,2024-12-28 10:39:14,1,1,158,https://example.com/property8918,Tanger,Jardin/Piscine
appartement Marrakech  93m**2,217721,2024-11-16 18:56:20,2,1,93,https://example.com/property8919,Meknès,Garage/Jardin
appartement Meknès  253m**2,246014,2024-12-03 10:31:13,3,2,253,https://example.com/property8920,Meknès,Ascenseur/Balcon
appartement Meknès  108m**2,245773,2024-11-01 03:44:16,3,2,108,https://example.com/property8921,Meknès,Piscine/Sauna/Garage
appartement Agadir  170m**2,222312,2024-12-28 01:54:37,2,1,170,https://example.com/property8922,Rabat,Ascenseur
appartement Meknès  40m**2,300986,2024-12-31 03:03:11,3,1,40,https://example.com/property8923,Fès,Jardin/Piscine
appartement Fès  167m**2,184621,2024-11-09 09:17:09,2,1,167,https://example.com/property8924,Meknès,Ascenseur
appartement Meknès  133m**2,252763,2024-11-21 02:59:00,3,2,133,https://example.com/property8925,Agadir,Ascenseur
appartement Rabat  99m**2,265661,2024-12-30 18:55:56,3,2,99,https://example.com/property8926,Meknès,Ascenseur
appartement Casablanca  148m**2,253871,2024-12-28 19:38:24,2,2,148,https://example.com/property8927,Meknès,Garage/Jardin
appartement Marrakech  127m**2,264832,2024-11-24 16:44:04,1,1,127,https://example.com/property8928,Fès,Ascenseur
appartement Casablanca  122m**2,237998,2024-11-05 06:00:58,3,1,122,https://example.com/property8929,Meknès,Balcon/Meubles
appartement Casablanca  52m**2,234760,2024-11-01 11:20:11,3,1,52,https://example.com/property8930,Meknès,Piscine/Sauna/Garage
appartement Marrakech  157m**2,190308,2024-12-04 02:59:11,3,2,157,https://example.com/property8931,Fès,Balcon/Ascenseur
appartement Agadir  121m**2,50000,2024-12-08 09:17:24,4,2,121,https://example.com/property8932,Marrakech,Balcon/Ascenseur
appartement Rabat  74m**2,225093,2024-12-17 03:01:47,1,1,74,https://example.com/property8933,Agadir,Ascenseur
appartement Agadir  163m**2,329250,2024-12-26 06:25:05,2,2,163,https://example.com/property8934,Fès,Piscine/Sauna/Garage
appartement Casablanca  132m**2,261867,2024-11-16 13:35:33,4,4,132,https://example.com/property8935,Tanger,Ascenseur
appartement Rabat  126m**2,304951,2024-12-19 16:24:47,1,1,126,https://example.com/property8936,Rabat,Ascenseur/Balcon
appartement Meknès  151m**2,222746,2024-11-02 21:58:02,2,2,151,https://example.com/property8937,Casablanca,Meubles/Ascenseur
appartement Fès  177m**2,222065,2024-12-26 01:45:03,3,1,177,https://example.com/property8938,Casablanca,Piscine/Sauna/Garage
appartement Marrakech  268m**2,396923,2024-11-15 13:20:51,4,4,268,https://example.com/property8939,Marrakech,Piscine/Jardin/Spa
appartement Meknès  173m**2,218788,2024-11-24 21:23:10,1,1,173,https://example.com/property8940,Marrakech,Piscine/Garage
appartement Rabat  41m**2,50000,2024-11-24 11:24:25,3,1,41,https://example.com/property8941,Marrakech,Garage/Jardin
appartement Agadir  199m**2,285733,2024-11-13 09:28:11,2,1,199,https://example.com/property8942,Tanger,Garage/Jardin
appartement Rabat  186m**2,231433,2024-12-18 13:31:33,3,3,186,https://example.com/property8943,Tanger,Piscine/Jardin/Spa
appartement Rabat  173m**2,199620,2024-11-28 09:12:00,4,3,173,https://example.com/property8944,Agadir,Garage/Jardin
appartement Fès  296m**2,229786,2024-11-29 05:50:32,2,1,296,https://example.com/property8945,Marrakech,Garage/Jardin
appartement Casablanca  212m**2,373080,2024-12-16 21:49:09,3,1,212,https://example.com/property8946,Marrakech,Vue mer/Ascenseur
appartement Casablanca  161m**2,232184,2024-12-14 18:38:38,3,2,161,https://example.com/property8947,Rabat,Balcon/Ascenseur
appartement Rabat  101m**2,183821,2024-11-22 18:03:24,2,1,101,https://example.com/property8948,Casablanca,Jardin/Garage
appartement Fès  239m**2,193227,2024-11-10 07:27:46,2,2,239,https://example.com/property8949,Meknès,Ascenseur/Balcon
appartement Agadir  132m**2,138677,2024-11-27 14:26:34,3,2,132,https://example.com/property8950,Meknès,Jardin/Piscine
appartement Tanger  253m**2,184585,2024-11-03 06:17:27,4,4,253,https://example.com/property8951,Fès,Balcon/Ascenseur
appartement Rabat  255m**2,301454,2024-12-23 09:46:35,3,2,255,https://example.com/property8952,Meknès,Piscine/Jardin/Spa
appartement Marrakech  186m**2,217823,2024-12-24 02:23:00,4,1,186,https://example.com/property8953,Fès,Jardin/Piscine
appartement Fès  136m**2,236132,2024-12-15 13:18:25,4,4,136,https://example.com/property8954,Meknès,Ascenseur/Balcon
appartement Marrakech  109m**2,214347,2024-12-03 00:13:56,2,2,109,https://example.com/property8955,Agadir,Jardin/Piscine
appartement Rabat  229m**2,332044,2024-12-16 06:57:58,4,4,229,https://example.com/property8956,Marrakech,Balcon/Ascenseur
appartement Agadir  66m**2,266683,2024-11-25 04:42:14,2,2,66,https://example.com/property8957,Tanger,Piscine/Jardin/Spa
appartement Fès  111m**2,192499,2024-12-08 09:01:50,4,4,111,https://example.com/property8958,Meknès,Ascenseur
appartement Meknès  227m**2,228372,2024-11-10 18:45:04,4,3,227,https://example.com/property8959,Rabat,Vue mer/Ascenseur
appartement Tanger  110m**2,360754,2024-11-20 05:43:46,2,1,110,https://example.com/property8960,Agadir,Balcon/Meubles
appartement Tanger  187m**2,322136,2024-11-04 15:28:03,3,1,187,https://example.com/property8961,Tanger,Jardin/Piscine
appartement Meknès  186m**2,274773,2024-11-25 08:56:12,3,3,186,https://example.com/property8962,Agadir,Piscine/Garage
appartement Tanger  219m**2,197289,2024-11-06 00:38:08,3,2,219,https://example.com/property8963,Tanger,Piscine/Jardin/Spa
appartement Tanger  227m**2,276909,2024-11-17 07:06:27,2,1,227,https://example.com/property8964,Rabat,Vue mer/Ascenseur
appartement Tanger  108m**2,296923,2024-12-06 14:03:54,1,1,108,https://example.com/property8965,Fès,Ascenseur/Balcon
appartement Agadir  86m**2,251587,2024-12-07 23:36:43,4,2,86,https://example.com/property8966,Meknès,Vue mer/Ascenseur
appartement Rabat  196m**2,255378,2024-12-05 14:45:06,5,1,196,https://example.com/property8967,Agadir,Balcon/Meubles
appartement Casablanca  225m**2,371348,2024-11-16 18:06:37,4,1,225,https://example.com/property8968,Meknès,Balcon/Ascenseur
appartement Tanger  161m**2,398136,2024-12-08 04:54:35,2,2,161,https://example.com/property8969,Tanger,Balcon/Ascenseur
appartement Casablanca  201m**2,328385,2024-12-07 06:09:01,3,1,201,https://example.com/property8970,Agadir,Jardin/Garage
appartement Rabat  72m**2,250123,2024-12-22 15:29:01,1,1,72,https://example.com/property8971,Rabat,Jardin/Garage
appartement Casablanca  89m**2,253508,2024-11-15 12:02:18,1,1,89,https://example.com/property8972,Tanger,Piscine/Jardin/Spa
appartement Marrakech  81m**2,97729,2024-12-11 12:29:26,1,1,81,https://example.com/property8973,Agadir,Balcon/Ascenseur
appartement Meknès  132m**2,180530,2024-12-28 10:32:10,1,1,132,https://example.com/property8974,Tanger,Ascenseur
appartement Fès  89m**2,241329,2024-12-30 12:20:13,3,1,89,https://example.com/property8975,Agadir,Ascenseur
appartement Fès  147m**2,272221,2024-12-19 19:34:55,2,2,147,https://example.com/property8976,Casablanca,Balcon/Meubles
appartement Fès  113m**2,368891,2024-12-13 10:29:51,2,1,113,https://example.com/property8977,Casablanca,Piscine/Sauna/Garage
appartement Rabat  82m**2,351866,2024-12-19 04:58:31,2,1,82,https://example.com/property8978,Casablanca,Balcon/Ascenseur
appartement Casablanca  154m**2,182673,2024-12-29 06:58:07,1,1,154,https://example.com/property8979,Fès,Piscine/Sauna/Garage
appartement Casablanca  89m**2,326422,2024-12-08 11:50:17,2,2,89,https://example.com/property8980,Meknès,Ascenseur
appartement Meknès  169m**2,295949,2024-11-16 10:37:32,1,1,169,https://example.com/property8981,Agadir,Balcon/Ascenseur
appartement Tanger  203m**2,285546,2024-12-05 20:29:06,1,1,203,https://example.com/property8982,Agadir,Balcon/Meubles
appartement Agadir  159m**2,330047,2024-11-10 17:17:44,3,2,159,https://example.com/property8983,Marrakech,Ascenseur/Balcon
appartement Marrakech  116m**2,274757,2024-12-08 05:05:01,2,1,116,https://example.com/property8984,Fès,Ascenseur/Balcon
appartement Meknès  187m**2,171625,2024-12-21 04:05:03,2,1,187,https://example.com/property8985,Tanger,Vue mer/Ascenseur
appartement Rabat  109m**2,374457,2024-11-20 09:40:52,3,2,109,https://example.com/property8986,Tanger,Meubles/Ascenseur
appartement Rabat  229m**2,337666,2024-11-24 05:22:53,4,2,229,https://example.com/property8987,Marrakech,Piscine/Sauna/Garage
